id;uid;codeBcgi;acceptedDetermination;cultivar;family;ipenCode;site;area;place;groupe;locationType;locationUid;dateDeath;dateDeathPrecision;correspondingName;acquisitionName;provenanceType;genus;infraSpecies;number;species;instituteName
6855f58990c6dd09a3906721;4f26299d-1030-4e54-948a-8bb0858d1b8b;FRIBG;Allium oreophilum C.A.Mey.;;Amaryllidaceae;XX-0-PORTY-10475;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Jardin botanique Jurassica PORTY;Allium oreophilum C. A. Mey.;enum_unknown;Allium;;20100238I0;oreophilum;
6855f58990c6dd09a390673a;f7c73553-60f2-45e1-a515-fa086240fda4;FRIBG;Tulipa orphanidea Boiss. ex Heldr.;;Liliaceae;XX-0-WUPPT-94-0103-7-0;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten der Stadt Wuppertal WUPPT;Tulipa orphanidea Boiss.;enum_unknown;Tulipa;;20060501I0;orphanidea;
6855f58990c6dd09a390674a;0174816c-3e6d-4da6-988e-ac06d081dac6;FRIBG;Allium neapolitanum Cirillo;;Amaryllidaceae;XX-0-FRIBG-20210339;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Sativa Rheinau AG SRAG$;Allium neapolitanum Cirillo;enum_unknown;Allium;;20210339I0;neapolitanum;
6855f58990c6dd09a3906759;c3c91aea-f9ba-4c28-a84d-2b17330b959d;FRIBG;Colchicum cilicicum Dammer;;Colchicaceae;TR-0-FRIBG-20060231;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Botanical Garden GB;Colchicum cilicicum (Boiss.) Dammer;enum_wildcultivated;Colchicum;;20060231C0;cilicicum;
6855f58990c6dd09a3906782;2c20b8d2-d13e-45cb-9ed9-aec561651d6b;FRIBG;Fritillaria persica L.;;Liliaceae;IL-0-FRIBG-20170409;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;The Botanic Gardens, Tel Aviv University, The George S.Wise Faculty of Life Sciences, Department of Plant Sciences TBGTAUTGSWFLSDPS$;Fritillaria persica L.;enum_wild;Fritillaria;;20170409N0;persica;
6855f58990c6dd09a39067a5;454b5802-5e48-471b-ad25-f41b4d92dc3d;FRIBG;Muscari comosum (L.) Mill.;;Asparagaceae;XX-0-FRIBG-19950634;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Muscari comosum (L.) Mill.;enum_unknown;Muscari;;19950634I0;comosum;
6855f58990c6dd09a39067aa;cb934fb1-09ee-48ed-aeb1-7aae8ee75ae7;FRIBG;Lilium bulbiferum subsp. croceum (Chaix) Baker;;Liliaceae;CH-0-FRIBG-20030800;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Wildstaudengärtnerei Neumühle Patricia Willi WNPW$;Lilium bulbiferum subsp. croceum (Chaix) Baker;enum_wild;Lilium;croceum;20030800N3;bulbiferum;
6855f58990c6dd09a39067ac;f93f9a4a-ce35-43c2-86ce-75e7b57d44f1;FRIBG;Calochortus uniflorus Hook. & Arn.;;Liliaceae;XX-0-M-G/0324;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Botanischer Garten München-Nymphenburg Samenversand M;Calochortus uniflorus Hook. et Arn.;enum_unknown;Calochortus;;20110072I0;uniflorus;
6855f58990c6dd09a39067b1;7d092038-7dc7-467b-9f23-825942c35f08;FRIBG;Hyacinthoides non-scripta (L.) Chouard ex Rothm.;;Asparagaceae;FR-0-FRIBG-20090244;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Ville de Nantes - Jardin Botanique Direction Nature et Jardins VNJBDNJ$;Hyacinthoides non-scripta (L.) Rothm.;enum_wild;Hyacinthoides;;20090244N0;non-scripta;
6855f58990c6dd09a39067c9;7c37193b-7448-4ef2-8fac-e5c7b5206b13;FRIBG;Galanthus elwesii Hook.f.;;Amaryllidaceae;XX-0-FRIBG-19950623;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Jardin Botanique de l'Université FRIBG;Galanthus elwesii Hook. f.;enum_unknown;Galanthus;;19950623I0;elwesii;
6855f58990c6dd09a39067dd;ccb8052b-0687-4746-bf4b-640b643dec62;FRIBG;Lilium bulbiferum L. subsp. bulbiferum;;Liliaceae;DE-0-FRIBG-20030585;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Universität Tübingen Botanischer Garten UTBG$;Lilium bulbiferum L. subsp. bulbiferum;enum_wild;Lilium;bulbiferum;20030585N1;bulbiferum;
6855f58990c6dd09a39067ef;7ef8197d-8a7b-40ed-9ea6-17ca96908ae3;FRIBG;Fritillaria michailovskyi Fomin;;Liliaceae;XX-0-FRIBG-20060426;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanicka zahrada hl.m. Prahy BP$-ﱅ𠜹虆;Fritillaria michailovskyi Fomin;enum_unknown;Fritillaria;;20060426I0;michailovskyi;
6855f58990c6dd09a39067f4;5415fa02-a9a7-41b1-9c29-90477cb0b55f;FRIBG;Narcissus pseudonarcissus L.;;Amaryllidaceae;CH-0-FRIBG-20040466;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Jardin Botanique de l'Université FRIBG;Narcissus pseudonarcissus L.;enum_wild;Narcissus;;20040466N3;pseudonarcissus;
6855f58990c6dd09a39067fc;de00aa2b-8b02-4ac8-b8eb-ea977564eeb6;FRIBG;Narcissus albicans Spreng.;;Amaryllidaceae;XX-0-FRIBG-20180289;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Österreichische Bundesgärten Alpengarten im Belvederegarten ÖBAB$;Narcissus albicans (Haw.) Spreng;enum_unknown;Narcissus;;20180289I0;albicans;
6855f58990c6dd09a3906805;b2169fef-d37a-4717-a2bd-66a439f7269f;FRIBG;Iris reticulata M.Bieb.;;Iridaceae;XX-0-FRIBG-19950682;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Iris reticulata M. Bieb.;enum_unknown;Iris;;19950682I0;reticulata;
6855f58990c6dd09a3906864;79d9745e-8f32-4269-9581-982e3f7dc2d4;FRIBG;Crocus tommasinianus Herb.;;Iridaceae;XX-0-FRIBG-20090278;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;The Royal Horticultural Society's Garden Wisley Seed (Exchange) TRHSGWSE$;Crocus tommasinianus Herb.;enum_unknown;Crocus;;20090278I0;tommasinianus;
6855f58990c6dd09a3906866;2edda0f2-6fc2-483a-b26c-daeebe63abc1;FRIBG;Hemerocallis dumortieri E.Morren;;Asphodelaceae;JP-0-GB-1998-1124;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanical Garden GB;Hemerocallis dumortieri C. Morren;enum_wildcultivated;Hemerocallis;;20220164C0;dumortieri;
6855f58990c6dd09a390687e;4853ca07-2472-4992-b259-64cfbec585a1;FRIBG;Hemerocallis multiflora Stout;;Asphodelaceae;XX-0-FRIBG-20030649;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Ogrod Botaniczny Uniwersytet Marii Curie-Sklodowskiej OBUMCS$;Hemerocallis multiflora Stout;enum_unknown;Hemerocallis;;20030649I0;multiflora;
6855f58990c6dd09a39068c2;35fb536d-58e7-4cfc-b0ce-503cba8335bc;FRIBG;Fritillaria graeca Boiss. & Spruner;;Liliaceae;GR-0-FRIBG-20020311;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Muséum National d'Histoire Naturelle - DGDMJZ, Banque de graines - BP 45 MNHNBCP$;Fritillaria graeca Boiss. et Spruner;enum_wild;Fritillaria;;20020311N0;graeca;
6855f58990c6dd09a39068f2;bfbe7aba-367e-4045-a242-91968584eecc;FRIBG;Uvularia grandiflora Sm.;;Colchicaceae;XX-0-FRIBG-20170367;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Eschmann Jakob, Alpenpflanzen EJA$;Uvularia grandiflora Sm.;enum_unknown;Uvularia;;20170367I0;grandiflora;
6855f58990c6dd09a390690d;f876e074-e76d-4111-af68-816a82543178;FRIBG;Brimeura amethystina (L.) Chouard;;Asparagaceae;ES-0-GENT-19921731;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Plantentuin Universiteit Gent GENT;Brimeura amethystina (L.) Chouard;enum_wild;Brimeura;;20060190N0;amethystina;
6855f58990c6dd09a3906910;d45b5806-4bda-4cbc-8acf-431e00a97c32;FRIBG;Dodecatheon meadia L.;;Primulaceae;XX-0-FRIBG-20220295;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Vogt Stauden VS$;Dodecatheon meadia L.;enum_unknown;Dodecatheon;;20220295I0;meadia;
6855f58990c6dd09a390693d;e24e22c4-f926-4f0a-8c36-1d97d141ff7e;FRIBG;Tulipa orphanidea Boiss. ex Heldr.;;Liliaceae;XX-0-FRIBG-20140399;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;lautrejardin Xavier Allemann XA$;Tulipa orphanidea subsp. whittalii (A.D. Hall) Zonn.;enum_unknown;Tulipa;;20140399I0;orphanidea;
6855f58990c6dd09a390693e;4b1838bf-17cd-4cdc-b7e5-a222dcb693d8;FRIBG;Sisyrinchium patagonicum Phil. ex Baker;;Iridaceae;XX-0-FRIBG-20020164;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Botanischer Garten der Universität GOET;Sisyrinchium patagonicum Baker;enum_unknown;Sisyrinchium;;20020164I0;patagonicum;
6855f58990c6dd09a3906949;340672e2-cd72-4965-ac7e-7a6b62ad3397;FRIBG;Allium caeruleum Pall.;;Amaryllidaceae;XX-0-FRIBG-20180212;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Maj Institute of Pharmacology, Polish Academy of Sciences, The Garden of Medicinal Plants MIPPASTGMP$;Allium caeruleum Pall.;enum_unknown;Allium;;20180212I0;caeruleum;
6855f58990c6dd09a3906954;a55ce8bd-e8ce-4b39-81ba-8caec16d90b9;FRIBG;Eucomis bicolor Baker;;Asparagaceae;XX-0-FRIBG-19960356;Jardin botanique de l'Université de Fribourg;;Géophytes;5. Afrique;Groupe;d5163f25-aea2-4511-81de-6733c1d40e24;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Eucomis bicolor Baker;enum_unknown;Eucomis;;19960356I0;bicolor;
6855f58990c6dd09a3906977;992f45dc-e7e7-42fe-af69-6e788dbc83cd;FRIBG;Paeonia peregrina Mill.;;Paeoniaceae;XX-0-FRIBG-20140567;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Pierrette Georgi PG$;Paeonia peregrina Mill.;enum_unknown;Paeonia;;20140567I1;peregrina;
6855f58990c6dd09a390699e;e30c2696-6c95-4790-a726-02620acdd007;FRIBG;Tulipa L. 'Spring Green';Spring Green;Liliaceae;XX-0-FRIBG-20031097;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Hoog & Dix Export B. V. HDEBV$;Tulipa - Hybriden 'Spring Green';enum_unknown;Tulipa;;20031097I0;;
6855f58990c6dd09a39069a8;a811be34-f9d5-4266-bba1-d8a56d13b98d;FRIBG;Allium narcissiflorum Vill.;;Amaryllidaceae;XX-0-FRIBG-20060030;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten GRUEN;Allium narcissiflorum Vill.;enum_unknown;Allium;;20060030I0;narcissiflorum;
6855f58990c6dd09a39069ac;1d56815d-b085-4e4e-bcb4-8634e04e53c1;FRIBG;Leucojum aestivum L.;;Amaryllidaceae;XX-0-DR-004145;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten Technischen Universität DR;Leucojum aestivum L.;enum_unknown;Leucojum;;20110184I0;aestivum;
6855f58990c6dd09a39069c1;dd272109-5ea3-4c07-9c3b-7aa0c2760d22;FRIBG;Liatris spicata (L.) Willd.;;Asteraceae;XX-0-FRIBG-19960522;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Gauch Jakob GJ$;Liatris spicata (L.) Willd. s.l.;enum_unknown;Liatris;;19960522I0;spicata;
6855f58990c6dd09a39069d0;350b5d02-2108-478e-a4a9-76b33a8b88db;FRIBG;Narcissus obesus Salisb.;;Amaryllidaceae;XX-0-FRIBG-20080075;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Österreichische Bundesgärten Alpengarten im Belvederegarten ÖBAB$;Narcissus obesus Salisb.;enum_unknown;Narcissus;;20080075I0;obesus;
6855f58990c6dd09a39069d4;775a011b-a977-4869-8d44-2e5fbdd5bbac;FRIBG;Lilium cernuum Kom.;;Liliaceae;XX-0-TUEB-1754;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;"Giardino Botanico Alpino ""Viote"" TR";Lilium cernuum Kom.;enum_unknown;Lilium;;20180232I0;cernuum;
6855f58990c6dd09a3906a0e;df1f30ae-d592-4964-aa2b-18b9ae40fcc2;FRIBG;Anthericum ramosum L.;;Asparagaceae;CH-0-FRIBG-19910459;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Jardin Botanique Alpin ¨Flore-alpe¨ Fondation J-.M. Aubert JBAFFJMA$;Anthericum ramosum L.;enum_wild;Anthericum;;19910459N1;ramosum;
6855f58990c6dd09a3906a19;6497d36c-52c7-44ee-b1eb-bd0d39b9121f;FRIBG;Tulipa sprengeri Baker;;Liliaceae;XX-0-BHU-UF-0000-1005;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Humboldt - Universität zu Berlin Institut für Biologie, Späth-Arboretum BHU;Tulipa sprengeri Baker;enum_unknown;Tulipa;;20200168I0;sprengeri;
6855f58990c6dd09a3906a2f;12b829fd-af51-4b52-b8cb-3199736ea4e9;FRIBG;Iris prismatica Pursh;;Iridaceae;XX-0-FRIBG-20090097;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;William Aviolat Jardin Botanique WAJB$;Iris prismatica Pursh;enum_unknown;Iris;;20090097I0;prismatica;
6855f58990c6dd09a3906a3d;e9022e68-788a-4a4c-8d81-dbfae56f6ce5;FRIBG;Lilium szovitsianum Fisch. & Avé-Lall.;;Liliaceae;GE-0-BONN-39376;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanische Gärten Universität Bonn BONN;Lilium szovitsianum Fisch. et Avé Lallem.;enum_wild;Lilium;;20180049N0;szovitsianum;
6855f58990c6dd09a3906a50;e3adfeae-1a8b-4056-aa8c-f49d8792c247;FRIBG;Iris brevicaulis Raf.;;Iridaceae;XX-0-Z-197700606;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Botanischer Garten Universität Zürich Z;Iris brevicaulis Raf.;enum_unknown;Iris;;20170074I0;brevicaulis;
6855f58990c6dd09a3906a64;cd734ad5-0a4a-4948-94f1-88e0447eb108;FRIBG;Ornithogalum nutans L.;;Asparagaceae;XX-0-FRIBG-20060181;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Humboldt - Universität zu Berlin Institut für Biologie, Späth-Arboretum BHU;Ornithogalum nutans L.;enum_unknown;Ornithogalum;;20060181I0;nutans;
6855f58990c6dd09a3906a65;509bada6-82bf-432c-a411-e680046c7cb9;FRIBG;Ornithogalum magnum Krasch. & Schischk.;;Asparagaceae;XX-0-FRIBG-20100262;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;The Royal Horticultural Society's Garden Wisley Seed (Exchange) TRHSGWSE$;Ornithogalum magnum Krasch. & Schischk.;enum_unknown;Ornithogalum;;20100262I0;magnum;
6855f58990c6dd09a3906a79;2d2c9694-5ca6-4361-bd33-d98bf5b09283;FRIBG;Allium nigrum L.;;Amaryllidaceae;XX-0-FRIBG-20150360;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;lautrejardin Xavier Allemann XA$;Allium nigrum L.;enum_unknown;Allium;;20150360I0;nigrum;
6855f58990c6dd09a3906a8a;c277ab8d-b5cc-4ced-8567-00b0f53f32b7;FRIBG;Hemerocallis fulva (L.) L.;;Asphodelaceae;XX-0-FRIBG-10002606;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Fournisseur inconnu F$;Hemerocallis fulva (L.) L.;enum_unknown;Hemerocallis;;10012170I0;fulva;
6855f58990c6dd09a3906aca;56bfdc43-9cdf-40c6-abf1-6a4aa418cd76;FRIBG;Toxicoscordion venenosum (S.Watson) Rydb.;;Melanthiaceae;XX-0-FRIBG-20100182;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Botanischer Garten Institut für Biologie, Karl-Franzen-Universität GZU;Toxicoscordion venenosum (S. Watson) Rydb.;enum_unknown;Toxicoscordion;;20100182I0;venenosum;
6855f58990c6dd09a3906ad2;7812a11d-ac85-4ff5-b21e-8500a2cee2aa;FRIBG;Iris sintenisii Janka;;Iridaceae;BG-0-BERN-1992/109-W-S;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten Universität Bern BERN;Iris sintenisii Janka;enum_wildcultivated;Iris;;20080147C0;sintenisii;
6855f58990c6dd09a3906ae8;52fad5b3-6a26-42eb-983b-15bfd05eee7e;FRIBG;Paeonia officinalis L. subsp. officinalis;;Paeoniaceae;IT-0-FRIBG-19940001;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Giardino botanico REA GREA$;Paeonia officinalis L. subsp. officinalis;enum_wild;Paeonia;officinalis;19940001N0;officinalis;
6855f58990c6dd09a3906ae9;96a22fb7-7504-4f8a-8b60-cbc0932f1b97;FRIBG;Fritillaria raddeana Regel;;Liliaceae;XX-0-FRIBG-20190309;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Schau- und Sichtungsgarten Hermannshof SSH$;Fritillaria raddeana Regel;enum_unknown;Fritillaria;;20190309I0;raddeana;
6855f58990c6dd09a3906af4;56085eee-d1de-454b-96c1-83a1e25cedda;FRIBG;Fritillaria affinis (Schultes) Sealy;;Liliaceae;CA-0-FRIBG-20150196;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Botanical Garden GB;Fritillaria affinis (Schult. & Schult.f.) Sealy;enum_wild;Fritillaria;;20150196N0;affinis;
6855f58990c6dd09a3906b00;588013a1-0942-48f8-b164-135ac70aa470;FRIBG;Allium sphaerocephalon L.;;Amaryllidaceae;FR-0-FRIBG-19950247;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Jardin botanique alpin Ville de Meyrin JVM$;Allium sphaerocephalon L.;enum_wild;Allium;;19950247N0;sphaerocephalon;
6855f58990c6dd09a3906b1c;22267b57-149b-4349-baa5-e13ee0f7c0e6;FRIBG;Scilla pleiophylla Speta;;Asparagaceae;TR-0-FRIBG-20090259;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanical Garden GB;Scilla pleiophylla;enum_unknown;Scilla;;20090259I0;pleiophylla;
6855f58990c6dd09a3906b27;882a0b63-3a26-4806-bdf4-6f622dfee168;FRIBG;Tulipa acuminata Vahl ex Hornem.;;Liliaceae;IL-0-FRIBG-20170407;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;The Botanic Gardens, Tel Aviv University, The George S.Wise Faculty of Life Sciences, Department of Plant Sciences TBGTAUTGSWFLSDPS$;Tulipa agenensis DC.;enum_wild;Tulipa;;20170407N0;acuminata;
6855f58990c6dd09a3906b28;4042559b-36a6-494d-94c1-9faebfbfeae7;FRIBG;Geranium tuberosum L.;;Geraniaceae;XX-0-FRIBG-20031086;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Hoog & Dix Export B. V. HDEBV$;Geranium tuberosum L.;enum_unknown;Geranium;;20031086I0;tuberosum;
6855f58990c6dd09a3906b38;70c6a968-85e3-4e7f-afb0-90e43b270ba1;FRIBG;Crocus versicolor Ker Gawl.;;Iridaceae;XX-0-FRIBG-19960484;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Crocus versicolor Ker Gawl.;enum_unknown;Crocus;;19960484I0;versicolor;
6855f58990c6dd09a3906b45;86c5e99b-ecaf-4b3d-a96b-c02ecb463b25;FRIBG;Tulipa biflora Pall.;;Liliaceae;RU-0-FRIBG-20190231;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Hortus Botanicus Petri Margus Instituti Botanici nom. V.L. Komarovii, Acad. Scient. Rossicae HBPMIBVLKASR$;Tulipa biflora Pall.;enum_wildcultivated;Tulipa;;20190231C0;biflora;
6855f58990c6dd09a3906b4f;0613e169-1a26-42fe-bac0-ff81f3f087d7;FRIBG;Tricyrtis latifolia Maxim.;;Liliaceae;XX-0-FRIBG-19960205;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanischer Garten St.Gallen STGAL;Tricyrtis latifolia Maxim.;enum_unknown;Tricyrtis;;19960205I0;latifolia;
6855f58990c6dd09a3906b7e;f2866fad-5195-42df-b14b-74433b4aedd1;FRIBG;Camassia quamash (Pursh) Greene;;Asparagaceae;XX-0-FRIBG-19960480;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Camassia quamash (Pursh) Greene;enum_unknown;Camassia;;19960480I0;quamash;
6855f58990c6dd09a3906ba5;ceb05268-17fb-40d2-96c1-6b276ac37e28;FRIBG;Scilla hyacinthoides L.;;Asparagaceae;TR-0-FRIBG-20020403;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Botanischer Garten der Stadt Wuppertal WUPPT;Scilla hyacinthoides L.;enum_wildcultivated;Scilla;;20020403C0;hyacinthoides;
6855f58990c6dd09a3906bac;eae42fc2-18a7-4d22-9935-6adb459e8426;FRIBG;Narcissus assoanus Dufour;;Amaryllidaceae;XX-0-FRIBG-20080077;Jardin botanique de l'Université de Fribourg;;Géophytes;2. Europe du Sud;Groupe;65fd668a-bc74-4afa-b33f-234d7725e545;;;Österreichische Bundesgärten Alpengarten im Belvederegarten ÖBAB$;Narcissus assoanus Dufour;enum_unknown;Narcissus;;20080077I0;assoanus;
6855f58990c6dd09a3906bca;b64429dd-4be3-47e0-b169-89bf76d669f2;FRIBG;Gladiolus communis L.;;Iridaceae;XX-0-FRIBG-19950625;Jardin botanique de l'Université de Fribourg;;Géophytes;1. Europe du Nord et du Centre;Groupe;c28d85ee-56e9-4742-85f4-039ab10f83b8;;;Gewiehs Horst Blumenzwiebelhandel GHB$;Gladiolus communis L.;enum_unknown;Gladiolus;;19950625I0;communis;
6855f58990c6dd09a3906bd3;747fe1aa-22c3-4393-a016-53f8add59f56;FRIBG;Fritillaria elwesii Boiss.;;Liliaceae;XX-0-PRAZ-1997.03295;Jardin botanique de l'Université de Fribourg;;Géophytes;3. Asie;Groupe;642a024e-c63f-4dff-b703-3c59f6505fc0;;;Botanicka zahrada hl.m. Prahy BP$-ﱅ𠜹虆;Fritillaria elwesii Boiss.;enum_unknown;Fritillaria;;20190217I0;elwesii;
6855f58990c6dd09a3906be8;feffca08-fd0a-4622-a7d3-2afb8b5f330d;FRIBG;Agapanthus nutans F.M.Leight.;;Amaryllidaceae;XX-0-FRIBG-19940389;Jardin botanique de l'Université de Fribourg;;Géophytes;5. Afrique;Groupe;d5163f25-aea2-4511-81de-6733c1d40e24;;;Orto Botanico di Collemagio Amministrazione Provinciale dell'Aquila OBCAPA$;Agapanthus nutans Leight.;enum_unknown;Agapanthus;;19940389I0;nutans;
6855f58990c6dd09a3906c07;e964ae70-f668-4413-977a-173796cb183a;FRIBG;Primula jeffreyi (Van Houtte) A.R.Mast & Reveal;;Primulaceae;XX-0-TEBLI-01347;Jardin botanique de l'Université de Fribourg;;Géophytes;4. Amérique;Groupe;bccda8c5-666e-460c-b5d1-cf924de0d5a9;;;Botanic Garden Teplice TEBLI;Dodecatheon jeffreyi Van Houtte;enum_unknown;Primula;;20210223I0;jeffreyi;
